date,debit_massique_de_la_pulpe_a_lentree_thickener,debit_volumique_de_pulpe_a_lentree_thikner_,debit_massique_de_la_pulpe_sortie_thickener_,debit_volumique_de__de_la_pulpe_sortie_thikner__thickener_,debit_pompe_de_circulation_,densite_pulpe__pompe_de_circulation,densite_pulpe_sortie__thickener,densite_pulpe_entre__thickener,debit_de_floculent_p1,debit_de_floculent_p2,pression_du_lit_de_pulpe_de_phosphate,couple_de_racleur,niveau_du_lit,turbidite_deau_claire_du_thickener
2024-03-01 16:20:00,257.8349471,480.8693518,253.1340137,263.4634617,315.9317546,1619.238675,1619.054208,1500.0,2850.250152,48.27655624,1.240356745,12.65741372,2.645968676,106.021523
2024-03-01 16:21:00,251.4230309,461.6349744,256.9949788,259.7306627,310.5744376,1616.433289,1618.054741,1500.0,2780.235465,13.22965683,1.239341893,12.54682383,2.646826974,106.6259772
2024-03-01 16:22:00,239.3011099,458.6996767,258.8816503,260.5750766,316.3303118,1614.049178,1619.110214,1500.0,2811.654957,4.857374762,1.239691623,12.52461711,2.647320945,93.0625694
2024-03-01 16:23:00,240.7784929,515.6011635,261.19371,262.6473609,313.9875046,1611.980638,1617.613754,1500.0,2814.759859,5.246004684,1.240130616,12.52612134,2.648189707,121.8784351
2024-03-01 16:24:00,244.0121034,495.2149724,257.1146397,265.5241506,315.9282321,1612.436346,1617.678562,1500.0,2763.705491,10.48094545,1.23931098,12.59814161,2.648197933,108.2242011
2024-03-01 16:25:00,255.9148694,466.1454331,259.7682478,267.9760529,315.2011144,1614.755561,1617.555164,1500.0,2765.107902,10.29242318,1.240524712,12.43552715,2.648225714,91.77991169
2024-03-01 16:26:00,255.8539484,526.3149568,262.7765294,267.8105815,318.4446495,1616.882041,1617.469169,1500.0,2792.894961,10.75747384,1.241396123,12.54441974,2.645982484,121.7180324
2024-03-01 16:27:00,238.8912679,505.1452826,257.8210527,265.6410346,316.234677,1616.598311,1617.639564,1500.0,2701.492374,0.29197655,1.237966225,12.6498792,2.641817802,125.2246017
2024-03-01 16:28:00,238.1844084,480.2164753,258.8245416,263.3143122,311.9544657,1616.412716,1618.775038,1500.0,2795.334273,3.985187379,1.237702333,12.48825257,2.639157705,130.8737956
2024-03-01 16:29:00,247.8438613,444.7135081,259.116791,263.0770489,317.7109615,1616.459717,1619.813526,1500.0,2816.128551,9.572864979,1.23852653,12.48652251,2.636463261,95.76500091
2024-03-01 16:30:00,251.8755499,461.1923363,260.8146417,264.7479705,313.4163628,1616.470279,1617.731493,1500.0,2746.004862,21.3498829,1.23913748,12.54847397,2.633683888,114.0019072
2024-03-01 16:31:00,256.8106154,478.5130582,253.9783966,267.2755489,312.2401026,1618.21003,1617.44694,1500.0,2792.664686,20.45230305,1.238830658,12.42719584,2.632426585,113.6219017
2024-03-01 16:32:00,253.3094768,483.0679762,255.9398011,268.4051464,318.1710307,1621.095829,1617.301406,1500.0,2781.170505,13.96752084,1.239846279,12.44292363,2.632262095,106.4784334
2024-03-01 16:33:00,237.1409266,456.0487216,262.3359212,267.0722746,318.4350624,1622.065523,1617.677419,1500.0,2789.395118,29.98465835,1.239451163,12.52091825,2.632294253,137.9489766
2024-03-01 16:34:00,240.8993306,485.1321816,253.6608668,263.6923502,310.8030867,1617.167659,1619.771845,1500.0,2798.09678,13.16170431,1.237501093,12.55168711,2.631247708,131.9983136
2024-03-01 16:35:00,241.7418673,494.3948498,257.000669,261.6554235,316.9895073,1616.255732,1620.36382,1500.0,2708.863403,0.314669902,1.238069418,12.42238799,2.630076934,104.1630397
2024-03-01 16:36:00,249.5581925,460.3370617,262.2260348,262.4367658,314.4731242,1616.18656,1619.079257,1500.0,2753.969353,0.332531561,1.238963714,12.46472954,2.629635535,114.0529601
2024-03-01 16:37:00,252.6030452,505.3191965,257.0737318,264.9671414,315.3667269,1615.827026,1617.352122,1500.0,2722.853346,11.61637928,1.238167228,12.47045789,2.62828903,103.200382
2024-03-01 16:38:00,259.1189943,501.3920927,259.0138491,267.3245009,314.7294652,1617.362988,1617.546429,1500.0,2766.159105,25.81350745,1.239082028,12.39636659,2.627769322,91.89148311
2024-03-01 16:39:00,249.6234508,481.7489045,264.5896206,267.8766033,320.7384181,1620.12094,1617.246019,1500.0,2794.169176,11.63368085,1.239963232,12.49070278,2.62753155,109.0943362
2024-03-01 16:40:00,238.2253505,459.4927541,270.0307144,266.9530006,314.5127079,1617.652183,1617.038498,1500.0,2786.363118,12.59126123,1.238017475,12.60248369,2.624228333,109.4758677
2024-03-01 16:41:00,241.7502868,465.5259396,260.1386735,265.2868781,311.3183357,1615.14123,1617.74212,1500.0,2748.841026,12.81489854,1.237258093,12.56544319,2.619248624,120.3383528
2024-03-01 16:42:00,249.6284557,460.3204484,259.266932,263.7650518,316.7431971,1615.853464,1618.566447,1500.0,2801.91769,4.880653508,1.237533919,12.5161759,2.616696847,93.41136034
2024-03-01 16:43:00,258.5808504,492.7136229,268.0233368,264.9356425,314.8104115,1615.848732,1616.155147,1500.0,2777.67155,0.395083618,1.238450023,12.57105927,2.613970611,107.1693054
2024-03-01 16:44:00,245.8612261,500.9817302,264.0522716,267.5416502,314.6698181,1617.856597,1614.854363,1500.0,2773.071822,0.357096654,1.237139542,12.45576699,2.611554309,112.9380266
2024-03-01 16:45:00,241.6549483,481.8491184,262.5301518,269.0297702,318.126854,1618.122644,1613.536933,1500.0,2733.462772,0.377063442,1.23828724,12.4751111,2.60941353,101.2046566
2024-03-01 16:46:00,245.3727939,454.3454554,267.8297956,268.9402641,318.3539631,1619.403479,1614.992591,1500.0,2809.816102,22.29423679,1.238991552,12.56794831,2.605410735,121.2263226
2024-03-01 16:47:00,245.8312452,466.4182364,268.9656259,267.6033319,312.7037908,1616.306432,1615.173031,1500.0,2745.197648,25.04816675,1.23637083,12.63306692,2.599915855,106.9485033
2024-03-01 16:48:00,256.0580398,465.054838,265.8621821,265.5455307,312.476266,1615.919841,1617.207263,1500.0,2831.974984,31.54637922,1.237025387,12.48356984,2.595776856,99.08416689
2024-03-01 16:49:00,256.1017393,471.0167457,262.1769884,263.7014143,318.3229088,1616.567145,1617.362893,1500.0,2806.601671,0.36427038,1.237350499,12.56173208,2.593253209,106.0161791
2024-03-01 16:50:00,246.1430413,474.1820972,269.2332385,265.378374,315.5783827,1615.927515,1615.449031,1500.0,2783.06647,14.3438301,1.237297286,12.56120491,2.590894582,117.172669
2024-03-01 16:51:00,238.4431059,472.7111151,266.2021819,268.4195142,316.1024509,1615.902783,1614.982833,1500.0,2726.689572,0.262266016,1.2370876,12.46483004,2.588791228,122.6827003
2024-03-01 16:52:00,243.2941779,429.0603669,261.2198734,269.2318287,319.3884598,1617.204138,1614.424029,1500.0,2781.658368,21.66953405,1.238386256,12.57709219,2.587934357,107.7140572
2024-03-01 16:53:00,247.4745416,435.798969,266.994886,268.6489096,317.2055,1616.578163,1614.807155,1500.0,2802.450401,34.22627465,1.238271312,12.71915953,2.587964125,115.92968
2024-03-01 16:54:00,254.3896355,440.324743,268.288902,266.1547511,311.2856582,1614.070273,1614.750007,1500.0,2809.470217,17.6914583,1.236718317,12.57228908,2.588623002,110.5313056
2024-03-01 16:55:00,257.8016435,422.673269,261.3655521,264.2458017,314.1342394,1616.094113,1616.691,1500.0,2820.603376,8.958642432,1.237189633,12.54692562,2.591194822,89.78845055
2024-03-01 16:56:00,246.0161015,422.0171698,267.932451,264.6067064,313.2910766,1615.29589,1616.495531,1500.0,2786.086046,19.18774813,1.237426101,12.62168528,2.592474035,126.1173981
2024-03-01 16:57:00,241.9341745,396.6933194,263.8229953,266.7378272,316.0329376,1614.085579,1614.871128,1500.0,2831.830384,13.53680319,1.236598756,12.54912489,2.592145974,111.9264456
2024-03-01 16:58:00,246.8784232,414.6420436,263.2075692,269.3646167,314.8681689,1615.640209,1614.904191,1500.0,2749.717697,16.89765567,1.237230051,12.47305814,2.590683018,95.27152779
2024-03-01 16:59:00,250.287862,433.3304776,269.531885,269.8356806,317.8640817,1618.074654,1614.856226,1500.0,2779.262601,21.15089748,1.23872945,12.62439768,2.58815248,104.0432176
2024-03-01 17:00:00,259.1334397,464.9171191,267.193967,267.0585466,317.9969011,1615.029518,1614.933297,1500.0,2797.250721,14.44548235,1.237542579,12.79817315,2.584000727,110.9472321
2024-03-01 17:01:00,248.8329245,459.9083878,263.4791413,263.2968992,308.0220766,1613.497681,1615.206819,1500.0,2807.46429,5.007571414,1.236841553,12.55374174,2.582180317,113.1956608
2024-03-01 17:02:00,243.4087318,427.3359348,264.558888,262.4325494,317.1234498,1613.593441,1616.917602,1500.0,2868.176136,4.777656833,1.236972577,12.60084131,2.582158389,110.9157902
2024-03-01 17:03:00,244.8995479,395.5936899,267.7277874,263.6170344,313.7585221,1613.878662,1616.662513,1500.0,2805.439782,9.268173966,1.236759356,12.65356578,2.582134319,139.4948612
2024-03-01 17:04:00,245.6428053,420.0506338,260.2290838,266.0745638,313.0171955,1613.738768,1615.468116,1500.0,2833.34813,17.71824853,1.235970763,12.46686319,2.582125802,133.3132993
2024-03-01 17:05:00,250.5334289,419.7892729,265.2903992,267.8900267,317.2769783,1615.873062,1617.364641,1500.0,2774.575926,11.99010946,1.237071345,12.53526746,2.581075096,105.0167572
2024-03-01 17:06:00,260.7114116,431.9230167,269.1538352,268.3009885,316.1523536,1617.06215,1617.457294,1500.0,2814.880467,22.52456311,1.238017928,12.70237871,2.579340425,112.1838275
2024-03-01 17:07:00,248.7298216,427.9274024,265.5226653,266.6482967,315.4622217,1615.151778,1615.305039,1500.0,2825.795045,12.0558678,1.235480647,12.69190931,2.5760588,114.870909
2024-03-01 17:08:00,240.4128391,448.4269298,264.6939354,264.2846594,310.8060458,1614.504668,1616.520017,1500.0,2833.920476,0.40631337,1.236692184,12.50766831,2.575339171,96.73379924
2024-03-01 17:09:00,247.5621377,432.9389141,265.0481881,263.5478779,317.2106341,1615.78592,1619.24176,1500.0,2727.221736,23.54788802,1.237072414,12.63264939,2.575585223,102.2705442
2024-03-01 17:10:00,251.0657349,408.0247773,269.8404301,264.9877628,313.8807585,1616.098442,1617.821216,1500.0,2750.125484,0.31485035,1.23605744,12.65778966,2.575955067,118.1822548
2024-03-01 17:11:00,250.5138702,403.185044,262.0669087,267.4129295,315.5570899,1618.632035,1617.734986,1500.0,2731.306381,7.668630094,1.235657216,12.41080634,2.575339835,110.5418513
2024-03-01 17:12:00,252.459896,410.9895908,266.7588495,267.9717086,319.4927093,1621.350688,1617.612476,1500.0,2795.986569,0.263094931,1.236934463,12.56130457,2.576332147,99.33447704
2024-03-01 17:13:00,253.8267886,406.2124134,263.5753913,266.147068,316.3827081,1621.240959,1617.35166,1500.0,2641.406577,0.35071353,1.237123147,12.64142844,2.57581686,107.6314519
2024-03-01 17:14:00,251.9241721,429.8604933,260.4879042,264.304303,314.0722006,1617.360966,1617.701262,1500.0,2691.398762,0.346980918,1.236211195,12.58444615,2.57537175,108.7885194
2024-03-01 17:15:00,259.507295,431.6880137,260.5165155,264.0535878,313.8707362,1616.985164,1619.491019,1500.0,2794.938542,2.325338202,1.236844696,12.55172034,2.576223367,89.59681532
2024-03-01 17:16:00,252.9663982,449.4452592,257.4360379,264.5128281,313.1021676,1616.94876,1619.264863,1500.0,2788.512928,14.25802308,1.237176874,12.65263858,2.576360793,123.3678341
2024-03-01 17:17:00,245.0744892,409.2676178,251.4402603,266.1314313,317.1188546,1618.26611,1617.28293,1500.0,2789.984019,37.70076969,1.234946823,12.58016211,2.574653407,123.2791884
2024-03-01 17:18:00,246.563222,395.8689333,263.6215091,267.2738525,316.525685,1619.033933,1617.366817,1500.0,2721.32388,10.44053344,1.235668302,12.49913696,2.572032952,105.6487372
2024-03-01 17:19:00,248.5645667,405.4322929,254.6531053,267.1945775,318.1860569,1620.904896,1617.320743,1500.0,2764.189619,20.98747518,1.2368009,12.61168108,2.570652014,139.5787079
2024-03-01 17:20:00,252.3290278,434.2743541,252.9116968,267.0113412,317.0215155,1618.731432,1617.437586,1500.0,2794.91903,4.208033805,1.235090515,12.67644665,2.566433329,116.1080543
2024-03-01 17:21:00,254.1109753,432.5704362,259.6976142,266.227098,308.2398294,1617.110193,1617.951515,1500.0,2763.537052,0.211969226,1.234907266,12.55632716,2.565083229,104.8043223
2024-03-01 17:22:00,248.1884686,432.6447252,256.1881488,264.3433505,317.4233795,1618.599773,1619.824704,1500.0,2789.915781,5.486534331,1.235414147,12.57392706,2.566163245,99.12297039
2024-03-01 17:23:00,250.1460505,437.9454298,261.3972115,264.3589122,313.5687242,1618.305813,1618.816228,1500.0,2754.659207,11.26956084,1.23612758,12.61389006,2.567145467,144.883582
2024-03-01 17:24:00,256.5883873,434.6088725,262.8007884,265.9659561,311.7728987,1617.409028,1617.455027,1500.0,2781.803047,0.324918183,1.234610692,12.54357452,2.568712857,112.4587473
2024-03-01 17:25:00,253.1867555,423.6485706,252.6561196,267.3371571,317.6784205,1619.498257,1617.559081,1500.0,2724.607973,14.53733155,1.235558694,12.62744447,2.571511907,93.86691882
2024-03-01 17:26:00,248.7350487,426.1621239,249.5108191,267.3424733,318.3280091,1619.472892,1617.513988,1500.0,2777.97793,8.57351703,1.236930757,12.68417614,2.571975153,121.4528821
2024-03-01 17:27:00,250.6102036,436.8549625,258.5035726,266.5636653,314.4934709,1616.142415,1617.531328,1500.0,2710.669147,26.49470616,1.233878771,12.64357907,2.571947041,130.5586882
2024-03-01 17:28:00,249.4531686,413.3968408,263.4251045,264.9296339,310.3233328,1614.949514,1620.81393,1500.0,2759.762857,13.28156032,1.234417444,12.52958001,2.571579876,86.36190217
2024-03-01 17:29:00,248.0748052,434.5169605,250.0578545,262.1566775,316.010165,1616.388293,1619.920693,1500.0,2824.084345,14.38120748,1.235744668,12.74449968,2.570879318,102.0270135
2024-03-01 17:30:00,256.6490777,391.694307,246.5256945,262.9033141,315.9904294,1616.893797,1619.882276,1500.0,2821.905483,29.45824564,1.234712584,12.70527291,2.570471942,107.1033046
2024-03-01 17:31:00,249.0344384,408.7812601,267.3165109,265.3284002,312.8882095,1618.528493,1619.986091,1500.0,2755.759222,0.288113791,1.234441306,12.53633107,2.569656849,92.00828267
2024-03-01 17:32:00,244.5710139,440.8383723,235.8112968,265.7140175,320.4992743,1621.720994,1619.922676,1500.0,2740.888198,18.38440361,1.23555294,12.64177031,2.569624917,99.23159405
2024-03-01 17:33:00,248.6006374,438.97438,251.8673082,266.2684429,316.3315183,1620.659729,1619.923765,1500.0,2835.606497,14.98535373,1.234945987,12.73665063,2.567942828,112.3840581
2024-03-01 17:34:00,253.1278217,460.0352376,260.2008834,266.6291496,311.4105672,1617.843198,1618.811872,1500.0,2780.736178,0.214210172,1.233695873,12.62529922,2.566302731,103.1020516
2024-03-01 17:35:00,254.1880331,443.2197448,263.2921971,264.5884609,315.354969,1618.707493,1619.879609,1500.0,2701.732543,0.325186935,1.233981335,12.58311811,2.566274006,82.42043862
2024-03-01 17:36:00,250.6126891,442.4411952,256.3547343,262.9633337,310.6111598,1617.936814,1619.662368,1500.0,2815.463932,0.390866918,1.23504965,12.62822351,2.566321631,121.5120549
2024-03-01 17:37:00,253.1945504,439.2813155,258.2786944,264.1705544,316.5407385,1617.272098,1617.525089,1500.0,2803.99587,0.360549388,1.233011504,12.60659717,2.566305032,111.2512609
2024-03-01 17:38:00,252.2956129,404.1633832,262.1973994,265.6369585,314.1248008,1619.696909,1617.542141,1500.0,2779.303445,0.412966021,1.23396728,12.53636368,2.566310504,102.5387115
2024-03-01 17:39:00,253.1298819,407.6306128,259.0880069,266.2640177,317.9177599,1620.692768,1617.637915,1500.0,2832.085955,6.996969583,1.23504167,12.70708407,2.566064399,112.9485989
2024-03-01 17:40:00,256.1143338,408.5996793,258.897352,266.8575365,316.3081462,1617.057379,1617.585904,1500.0,2789.387798,10.29959528,1.233047072,12.7192805,2.563831318,109.4790352
2024-03-01 17:41:00,256.9220382,423.3556203,255.7380799,267.1923313,310.3893066,1616.779276,1617.813076,1500.0,2810.659334,0.333364984,1.232733276,12.5310676,2.562922867,96.66315283
2024-03-01 17:42:00,245.7198666,408.6802313,256.4735494,265.9478612,317.4174592,1618.20924,1619.839745,1500.0,2809.972788,8.846666638,1.233426231,12.66420569,2.562863747,104.0102696
2024-03-01 17:43:00,247.4360106,401.6092431,262.6788393,264.6701555,309.9076974,1617.235697,1617.681383,1500.0,2777.025829,0.311441052,1.233520219,12.65166768,2.561131956,115.5804794
2024-03-01 17:44:00,251.1743661,420.3336753,258.1628784,265.6730252,313.4615017,1617.406019,1617.482042,1500.0,2841.130907,11.83133116,1.232149091,12.45118319,2.558297389,134.0028291
2024-03-01 17:45:00,253.6359915,394.9490182,256.3657375,265.886357,320.0435208,1620.211479,1617.193236,1500.0,2759.20765,14.30997078,1.233085293,12.54600215,2.556156387,86.11955978
2024-03-01 17:46:00,251.39974,417.3573451,256.7136861,265.545408,317.9514544,1620.24904,1616.727911,1500.0,2761.618087,0.35899861,1.234053466,12.65670296,2.552756592,106.869879
2024-03-01 17:47:00,243.3053284,428.0353864,260.9286617,266.1480005,313.8034484,1617.423896,1616.524794,1500.0,2775.437415,0.345523344,1.23118967,12.60797615,2.550835137,116.5340087
2024-03-01 17:48:00,246.0833516,436.14761,258.3692416,266.2694274,312.1861072,1616.7796,1617.517251,1500.0,2800.384413,0.322588812,1.231674275,12.51748639,2.55152517,99.78333733
2024-03-01 17:49:00,254.6252673,445.9650505,261.1775042,265.4119475,313.3667051,1618.722442,1617.512546,1500.0,2771.558614,0.292903597,1.23294234,12.58694845,2.552623987,104.6915352
2024-03-01 17:50:00,258.7586319,401.2867443,257.6112891,265.2817212,316.2981052,1618.712991,1616.113007,1500.0,2818.826919,5.43167832,1.231603968,12.56503802,2.551973982,102.2207136
2024-03-01 17:51:00,249.6111355,406.7100469,256.4192063,266.3596498,311.6808403,1619.422876,1615.280743,1500.0,2770.791678,31.84443897,1.231214388,12.36623502,2.551444925,90.74735309
2024-03-01 17:52:00,243.8936164,401.6763655,253.6179352,266.2896218,319.0983033,1621.526488,1615.306353,1500.0,2858.1852,0.370218462,1.23236204,12.59851762,2.551273609,92.10906765
2024-03-01 17:53:00,242.2315439,414.6469467,255.2061273,266.2286996,317.9361686,1620.443331,1615.273316,1500.0,2816.451139,0.403965998,1.231913674,12.66330247,2.548237977,100.0910206
2024-03-01 17:54:00,256.4739564,398.4067565,261.6505988,266.4285953,310.3326216,1616.477106,1615.305423,1500.0,2714.381184,15.52132647,1.230541752,12.53624253,2.546648515,106.3211607
2024-03-01 17:55:00,255.7368035,408.4000565,258.051585,265.8018909,317.2723597,1617.373038,1615.3185,1500.0,2811.841973,9.415831001,1.230996179,12.59552444,2.546753684,96.56733451
2024-03-01 17:56:00,247.7232019,434.7800219,261.9643174,265.2636677,309.621628,1617.313808,1615.27065,1500.0,2800.61543,3.511622145,1.231602671,12.65362052,2.545788527,129.0081721
2024-03-01 17:57:00,251.7308705,437.5629108,251.5470793,266.5636615,314.6956812,1618.735068,1614.420643,1500.0,2750.186779,12.01616728,1.229797231,12.47794088,2.54674617,115.425265
2024-03-01 17:58:00,251.2076183,442.1410939,257.9055602,267.3086003,317.6024223,1620.219387,1614.843078,1500.0,2735.487844,0.34253786,1.230649559,12.4698323,2.549897102,91.5687722
2024-03-01 17:59:00,253.4057019,434.3687968,261.0923585,266.5837657,318.5148758,1621.090737,1614.138453,1500.0,2672.032984,52.47322338,1.232095397,12.64620148,2.551538886,109.6066813
2024-03-01 18:00:00,254.6816024,425.8085036,258.2653212,266.9969206,318.7384157,1617.651404,1615.102161,1500.0,2722.178617,9.861136496,1.229659422,12.67698134,2.55255534,114.2390075
2024-03-01 18:01:00,249.4606779,433.6592297,257.0929948,267.211284,310.3762085,1614.295997,1616.312431,1500.0,2767.18418,0.403411364,1.229812749,12.55678111,2.554250649,97.74805964
2024-03-01 18:02:00,246.9283706,420.4442322,260.0554348,265.8887484,317.0307465,1614.680722,1617.619718,1500.0,2760.653744,0.398811503,1.230543374,12.61399329,2.558105996,108.2323636
2024-03-01 18:03:00,250.8748891,424.8081638,258.9779605,266.0119701,312.912677,1616.381238,1615.612635,1500.0,2752.097341,17.33679961,1.230602469,12.67813645,2.560961164,123.4155617
2024-03-01 18:04:00,259.3929514,453.4712405,259.2161855,267.462369,315.6296755,1616.465594,1614.35221,1500.0,2695.94073,0.340716494,1.229824131,12.42447239,2.562587397,106.9406426
2024-03-01 18:05:00,251.9957016,433.1253625,257.9848206,267.555791,321.3702039,1618.647118,1614.188959,1500.0,2780.248291,0.45775869,1.230942103,12.54034684,2.564711594,92.64022444
2024-03-01 18:06:00,245.8520451,451.4695839,255.5658207,266.981268,315.2397736,1618.85278,1615.34475,1500.0,2779.216892,0.361483001,1.231674892,12.71052223,2.565136773,130.3058753
2024-03-01 18:07:00,245.9576194,434.2650427,257.1106828,266.9160778,311.8545074,1616.5204,1615.222459,1500.0,2822.752839,0.296732742,1.229367685,12.56042865,2.564531336,123.3498771
2024-03-01 18:08:00,250.2559968,432.5152954,255.8205889,266.3756091,314.200678,1614.364391,1616.387593,1500.0,2686.440716,21.12191313,1.229706803,12.54609489,2.564006344,91.29864148
2024-03-01 18:09:00,257.6944207,464.6691637,261.5435462,265.1547454,312.4560161,1614.146439,1617.574835,1500.0,2706.83628,0.320856044,1.230902147,12.62870377,2.564017163,104.5168581
2024-03-01 18:10:00,253.7323609,469.054256,257.2322871,265.7946323,315.6632843,1614.211583,1616.028495,1500.0,2759.454073,0.171768993,1.22920828,12.60107539,2.564004691,106.8364985
2024-03-01 18:11:00,251.6739645,455.7979738,259.8330383,266.2770244,314.5109164,1614.791751,1614.826607,1500.0,2727.550138,14.21087461,1.22936691,12.43753901,2.564006391,95.79799892
2024-03-01 18:12:00,251.1128753,433.077242,263.5029684,266.0770455,318.8580262,1616.503403,1613.019896,1500.0,2725.453036,5.922213635,1.230664871,12.58873264,2.563677899,107.038112
2024-03-01 18:13:00,249.2789807,425.8891373,248.4085534,266.6562809,317.7800638,1614.618206,1612.534273,1500.0,2802.901145,8.401248429,1.229500007,12.69365499,2.560952629,99.09109865
2024-03-01 18:14:00,248.5605322,419.4768062,255.1256293,267.1125828,310.7715064,1612.928578,1613.034661,1500.0,2778.996278,0.413983751,1.22864657,12.53063057,2.556083697,108.9629089
2024-03-01 18:15:00,252.0895607,431.071106,260.0203963,265.7671032,316.6558152,1613.603285,1614.708667,1500.0,2733.820402,0.350882523,1.229161683,12.56653846,2.551296862,87.45804306
2024-03-01 18:16:00,255.1030729,461.7124797,248.6281595,264.8024654,309.611898,1612.117561,1614.318803,1500.0,2800.586118,0.249238953,1.230016601,12.61245347,2.546052818,113.7646398
2024-03-01 18:17:00,252.3464224,427.0365126,254.4762799,265.6368071,315.541727,1612.804703,1613.000076,1500.0,2730.452099,0.343580061,1.228577438,12.51500618,2.539870483,117.6690433
2024-03-01 18:18:00,254.6350099,440.5618535,262.5431025,266.1781559,317.236313,1614.65421,1613.006056,1500.0,2756.080473,0.273751757,1.229724421,12.46953974,2.536441236,81.13306125
2024-03-01 18:19:00,251.4912243,437.301479,262.9384918,266.2998673,314.4159403,1616.13307,1613.381804,1500.0,2693.224933,0.47824428,1.231160957,12.63906585,2.533893695,115.5080242
2024-03-01 18:20:00,250.8004479,422.6900939,256.054907,266.7924709,314.948164,1613.264897,1615.071108,1500.0,2781.180258,4.501335856,1.228474056,12.68773535,2.529187489,106.3941425
2024-03-01 18:21:00,251.9744355,421.8881257,249.456415,266.7297592,312.4209929,1611.923874,1615.322172,1500.0,2822.16137,1.302583706,1.22902169,12.52436357,2.526956899,100.8941862
2024-03-01 18:22:00,254.3334986,444.8145862,255.3591044,265.4460168,316.6071881,1611.932844,1615.400353,1500.0,2816.653295,0.33797511,1.229683881,12.59172877,2.527533619,102.1683969
2024-03-01 18:23:00,257.141711,431.0401557,262.7216473,265.3233818,314.4530914,1610.355748,1614.942479,1500.0,2726.173054,4.443356823,1.229108118,12.60974607,2.527537056,118.8193405
2024-03-01 18:24:00,247.8727643,437.0280253,256.0365261,266.6402643,312.9313414,1612.135923,1613.471193,1500.0,2817.172257,0.329473485,1.228804195,12.46375256,2.527919961,104.4431147
2024-03-01 18:25:00,245.8926997,430.7986792,261.8149166,266.900498,319.8948882,1614.582088,1613.203478,1500.0,2781.932157,0.290116012,1.230109491,12.57615155,2.529699289,82.68968066
2024-03-01 18:26:00,251.93551,427.4075719,248.7157246,266.7285809,317.1664671,1613.821248,1612.998028,1500.0,2744.246256,0.375414282,1.230637668,12.69997063,2.529181759,105.2149341
2024-03-01 18:27:00,257.2584921,423.4968816,255.8603992,266.9961464,312.8829396,1610.708695,1613.056792,1500.0,2750.566806,6.915037797,1.22820754,12.57310927,2.528372025,106.6844547
2024-03-01 18:28:00,252.0301859,425.0856475,262.9182514,266.7798173,314.1835647,1611.903618,1615.293961,1500.0,2716.364421,0.376864899,1.228651207,12.60403705,2.527515973,103.2049106
2024-03-01 18:29:00,249.6295257,432.3966363,261.9986422,265.7633447,311.2774814,1611.994854,1615.335144,1500.0,2741.892932,0.315045376,1.229285469,12.568912,2.526212619,123.0281686
2024-03-01 18:30:00,249.2829348,422.5272626,248.7999403,266.1782439,316.4769432,1612.092394,1614.124819,1500.0,2645.461478,15.0398077,1.228387675,12.52180407,2.523558065,102.5555087
2024-03-01 18:31:00,252.7630602,444.0913034,260.0353125,267.3467986,315.1084096,1614.212136,1615.311166,1500.0,2762.131357,6.28958831,1.228907734,12.4321612,2.520916218,86.06343785
2024-03-01 18:32:00,254.8002571,439.2771769,258.8599641,266.8678968,320.0930631,1615.474199,1615.360169,1500.0,2619.347939,0.235585127,1.230251937,12.58618664,2.519577187,97.72472024
2024-03-01 18:33:00,254.0337471,458.6847957,250.7572173,266.9625719,317.0962862,1613.687602,1614.844975,1500.0,2771.060084,0.299521885,1.228595819,12.59401976,2.516876502,109.0599502
2024-03-01 18:34:00,256.4321333,438.536793,260.9043629,266.7941126,309.1842176,1611.38178,1615.611543,1500.0,2844.151047,0.23243659,1.228045203,12.48561965,2.512942407,101.1800428
2024-03-01 18:35:00,250.3919099,426.7722801,251.9534813,265.6101188,317.2118235,1612.177829,1615.418377,1500.0,2686.733461,0.274318413,1.22849963,12.60566809,2.511378697,96.11930302
2024-03-01 18:36:00,246.3145933,429.4921266,256.3890295,264.5522626,313.4546352,1613.0723,1614.604348,1500.0,2804.680396,0.390433846,1.228789411,12.60534085,2.510090217,114.0390352
2024-03-01 18:37:00,248.8225864,434.5920019,259.2774258,265.0843761,314.8626802,1612.769585,1613.015919,1500.0,2783.157693,0.361838003,1.227759398,12.43763044,2.508738925,112.0336945
2024-03-01 18:38:00,253.3277136,460.1438646,253.3495501,265.6002446,317.6624077,1614.320372,1612.958445,1500.0,2750.568182,0.430941346,1.228771848,12.43462547,2.50806624,85.54467848
2024-03-01 18:39:00,252.8808583,459.1968922,263.9713756,265.792331,316.6917499,1614.441326,1613.020325,1500.0,2764.567446,0.364458589,1.230174368,12.58532695,2.506405948,97.34431747
2024-03-01 18:40:00,257.8347284,464.6133109,238.1220806,266.5968458,312.4004615,1612.327523,1613.039362,1500.0,2779.477852,0.293747701,1.228115266,12.52515389,2.505191229,103.0820758
2024-03-01 18:41:00,257.4486859,453.4986352,257.2031449,266.3522304,309.4238865,1611.909566,1615.145038,1500.0,2768.623557,0.385605328,1.228576828,12.48100482,2.50559061,95.7009394
2024-03-01 18:42:00,251.6538116,452.537323,257.283964,264.5485904,314.459451,1613.81564,1615.35014,1500.0,2822.329572,0.296135493,1.228589184,12.55093589,2.505971208,109.7553626
2024-03-01 18:43:00,249.0136443,416.9974046,264.4866304,264.600541,314.2435126,1611.890016,1613.870993,1500.0,2642.542908,0.340329046,1.227800209,12.51743556,2.505771926,106.3396871
